listing_date,season,mls_number,neighborhood,address,list_price,sold_price,sell_list_ratio,dom,bedrooms,bathrooms,garage_type,basement,house_type,style,type,sqft,lot_size
2025-07-02,Summer,20250424,Loose Area,465 Pritchard Avenue 698 College Avenue 286 Powers Street,314900.0,306500.0,0.97,4,0,3.0,single detached none unpaved driveway,0,Single Family Detached,"Bungalow, Two Storey, Bi-Level",Single Family Detached,1017,0.0
2025-07-02,Summer,20250311,Loose Area,161 Burrows Avenue 832 Redwood Avenue 164 Alfred Avenue,224900.0,220000.0,0.98,23,0,3.0,"carport single detached double detached, garage door",0,Single Family Detached,"Bungalow, Two Storey, Other",Single Family Detached,1624,0.0
2025-07-02,Summer,9c9cd53f3a,Loose Area,674 Alfred Avenue 462 Dufferin Avenue 362 College Avenue,0.0,0.0,0.0,0,0,4.0,"single detached rear drive access parking pad, rear drive access",0,Single Family Detached,"Two Storey, One and a Half",Single Family Detached,896,0.0
2025-07-02,Summer,20250299,Loose Area,0 SF 25 SF 33 SF Depth 0 SF 99 SF 0 SF Site Influence Back Lane,92900.0,93000.0,1.0,15,0,1.0,none,Unknown,Single Family Detached,Other,Other,1200,0.0
2025-07-02,Summer,20250201,Loose Area,144 Lorne Avenue 568 Boyd Avenue 718 Boyd Avenue,149000.0,149000.0,1.0,36,0,2.0,"rear drive access parking pad, rear drive access no garage",0,Single Family Detached,"Two Storey, One and a Half",Single Family Detached,1502,0.0
2025-07-02,Summer,20242836,Loose Area,90 Lusted Avenue 274 Redwood Avenue 435 Alfred Avenue,274900.0,265000.0,0.96,8,0,3.0,drive access parking pad single attached,0,Single Family Detached,One and a Half,Single Family Detached,1584,0.0
2025-07-02,Summer,20242790,Loose Area,537 Manitoba Avenue 770 Stella Avenue 507 Burrows Avenue,115000.0,106000.0,0.92,22,0,2.0,"rear drive access no garage, rear drive access none",0,Single Family Detached,"Bungalow, One and a Half, Bi-Level",Single Family Detached,928,0.0
2025-07-02,Summer,7b7e350067,Loose Area,163 McFarlane Street 461 Redwood Avenue 339 Boyd Avenue,0.0,0.0,0.0,0,0,6.0,"single detached other remarks single detached, double",0,Single Family Detached,"Bi-Level, Other",Single Family Detached,1425,0.0
2025-07-02,Summer,20242645,Loose Area,33 SF 33 SF 66 SF Depth 116 SF 0 SF 0 SF Site Influence Back Lane,219900.0,215000.0,0.98,9,0,1.0,none,Unknown,Single Family Detached,Other,Other,116,0.0
2025-07-02,Summer,20242559,Loose Area,655 Alfred Avenue 455 Aberdeen Avenue 707 Selkirk Avenue,99800.0,93500.0,0.94,34,0,3.0,"single detached rear drive access no garage, rear drive access",0,Single Family Detached,"One and a Half, Bi-Level",Single Family Detached,1000,0.0
2025-07-02,Summer,20251349,Loose Area,157 Austin Street N 550 Boyd Avenue 767 Redwood Avenue,119900.0,119900.0,1.0,48,0,3.0,"single detached no garage no garage, rear drive access",0,Single Family Detached,"Bungalow, One and a Half",Single Family Detached,1000,0.0
2025-07-02,Summer,20251148,Loose Area,1103 Redwood Avenue 875 Redwood Avenue 1239 Mountain Avenue,299900.0,299900.0,1.0,5,0,2.0,"double detached carport, plug-in, rear drive single detached, parking pad",0,Single Family Detached,"Bungalow, Bi-Level, Other",Single Family Detached,870,0.0
2025-07-02,Summer,20251121,Loose Area,1111 College Avenue 1386 Manitoba Avenue 1611 Pritchard Avenue,258888.0,260000.0,1.0,0,0,3.0,double detached carport single detached,0,Single Family Detached,"Bungalow, One and a Half, Other",Single Family Detached,816,0.0
2025-07-02,Summer,20250850,Loose Area,1060 Magnus Avenue 854 Pritchard Avenue 947 Burrows Avenue,219999.0,205000.0,0.93,1,0,3.0,"single detached, carport single detached single detached, garage door",0,Single Family Detached,One and a Half,Single Family Detached,1000,0.0
2025-07-02,Summer,20250836,Loose Area,878 Magnus Avenue 1614 Manitoba Avenue 1382 magnus Avenue,269900.0,300000.0,1.11,6,0,3.0,rear drive access double detached double detached,0,Single Family Detached,"One and a Half, Bi-Level, Other",Single Family Detached,768,0.0
2025-07-02,Summer,20250781,Loose Area,956 Redwood Avenue 922 Aberdeen Avenue 955 Selkirk Avenue,269999.0,265000.0,0.98,28,0,0.0,"single detached, insulated, no garage, parking pad other remarks",0,Single Family Detached,"Bungalow, One and a Half, Other",Single Family Detached,1034,0.0
2025-07-02,Summer,20250753,Loose Area,1160 Redwood Avenue 1165 Redwood Avenue 966 Redwood Avenue,159900.0,155000.0,0.97,14,0,3.0,"rear drive access rear drive access single detached, parking pad",0,Single Family Detached,"Bungalow, One and a Half",Single Family Detached,833,0.0
2025-07-02,Summer,20250619,Loose Area,870 College Avenue 1042 COLLEGE Avenue 894 Boyd Avenue,139900.0,120000.0,0.86,18,0,2.0,"single detached single detached parking pad, rear drive access",0,Single Family Detached,"Bungalow, One and a Half, Other",Single Family Detached,860,0.0
2025-07-02,Summer,20250356,Loose Area,815 Redwood Avenue 856 Manitoba Avenue 1000 College Avenue,139900.0,142000.0,1.02,6,0,3.0,"single detached single detached single detached, oversized",0,Single Family Detached,"Two Storey, One and a Half, Other",Single Family Detached,1300,0.0
2025-07-02,Summer,20250502,Loose Area,883 COLLEGE Avenue 1282 Manitoba Avenue 1296 Selkirk Avenue,184900.0,200000.0,1.08,7,0,0.0,"parking pad, rear drive access parking pad, rear drive access rear drive access",0,Single Family Detached,"Bungalow, One and a Half, Bi-Level, Other",Single Family Detached,956,0.0
2025-07-02,Summer,20250474,Loose Area,818 College Avenue 949 Aberdeen Avenue 1261 Manitoba Avenue,199900.0,195000.0,0.98,7,0,3.0,single detached single detached double detached,0,Single Family Detached,One and a Half,Single Family Detached,1065,0.0
2025-07-02,Summer,20250369,Loose Area,1200 Selkirk Avenue 1068 Selkirk Avenue 882 Magnus Avenue,199900.0,187500.0,0.94,18,0,3.0,"double detached, garage door other remarks single attached, garage door",0,Single Family Detached,"Bungalow, One and a Half, Other",Single Family Detached,968,0.0
2025-07-02,Summer,cee73994b2,Loose Area,850 Boyd Avenue 915 Redwood Avenue 842 College Avenue,0.0,0.0,0.0,0,0,2.0,single detached single detached rear drive access,0,Single Family Detached,"One and a Half, Other",Single Family Detached,600,0.0
2025-07-02,Summer,20250192,Loose Area,0 SF Depth 0 SF Site Influence Back Lane,214900.0,210000.0,0.98,12,0,1.0,none,Unknown,Single Family Detached,Other,Other,1200,0.0
2025-07-02,Summer,d7a01e8d3f,Loose Area,961 Pritchard Avenue 906 Mountain Avenue 832 Magnus Avenue,0.0,0.0,0.0,0,0,3.0,single detached single detached single detached,0,Single Family Detached,"Bungalow, One and a Half, Other",Single Family Detached,1232,0.0
2025-07-02,Summer,20250112,Loose Area,35 SF Depth 143 SF Site Influence Back Lane,340000.0,340000.0,1.0,33,0,1.0,none,Unknown,Single Family Detached,Other,Other,143,0.0
2025-07-02,Summer,20250068,Loose Area,940 Redwood Avenue 815 Redwood Avenue 1463 Pritchard Avenue,90000.0,90000.0,1.0,0,0,2.0,"single detached, parking pad, no garage",0,Single Family Detached,"Bungalow, Two Storey, One and a Half",Single Family Detached,1131,0.0
2025-07-02,Summer,20242781,Loose Area,856 Redwood Avenue 1092 Pritchard Avenue 983 Burrows Avenue,167888.0,155000.0,0.92,25,0,2.0,"rear drive access carport, plug-in double attached",0,Single Family Detached,"Bungalow, One and a Half",Single Family Detached,1270,0.0
2025-07-02,Summer,3d5bb63a85,Loose Area,1073 Alfred Avenue 895 PRITCHARD Avenue 1240 Pritchard Avenue,0.0,0.0,0.0,0,0,2.0,"single detached single detached single detached, rear drive",0,Single Family Detached,"Bungalow, One and a Half, Other",Single Family Detached,836,0.0
2025-07-02,Summer,20250044,Loose Area,25 SF 25 SF Depth 91 SF 100 SF Site Influence Back Lane,127500.0,122500.0,0.96,42,0,1.0,none,Unknown,Single Family Detached,Other,Other,100,0.0
2025-07-02,Summer,20251020,Loose Area,876 College Avenue 951 Manitoba Avenue 1079 Alfred Avenue,219900.0,220000.0,1.0,0,0,1.0,single detached none none,0,Single Family Detached,"Bungalow, One and a Half, Other",Single Family Detached,920,0.0
2025-07-02,Summer,20251166,Loose Area,624 McKenzie Street 1035 Atlantic Avenue 850 Cathedral Avenue,359900.0,430000.0,1.19,8,0,3.0,"double detached double detached, rear drive single detached",0,Single Family Detached,"Bungalow, One and a Half",Single Family Detached,1835,0.0
2025-07-02,Summer,1516c4ccd8,Loose Area,384 Robertson Street 675 CHURCH Avenue 492 Galloway Street,0.0,0.0,0.0,0,0,3.0,"single detached, rear drive double detached",0,Single Family Detached,"One and a Half, Other",Single Family Detached,1150,0.0
2025-07-02,Summer,20250970,Loose Area,30 SF 37 SF 30 SF Depth 0 SF 155 SF 100 SF Site Influence Back Lane,314900.0,312000.0,0.99,8,0,1.0,none,Unknown,Single Family Detached,Other,Other,155,0.0
2025-07-02,Summer,20250872,Loose Area,443 Polson Avenue 355 Cathedral Avenue 1138 Atlantic Avenue,134900.0,118000.0,0.87,19,0,4.0,"single detached, rear drive double detached, parking pad single detached, parking pad,",0,Single Family Detached,"Bungalow, One and a Half",Single Family Detached,1156,0.0
2025-07-02,Summer,20250848,Loose Area,1141 Lansdowne Avenue 440 Monreith Street 495 Radford Street,349900.0,400000.0,1.14,12,0,2.0,"single detached, garage door parking pad, rear drive access single detached, garage door",0,Single Family Detached,Bungalow,Single Family Detached,1060,0.0
2025-07-02,Summer,20250701,Loose Area,440 Bannerman Avenue 314 Machray Avenue 686 Church Avenue,69900.0,65000.0,0.93,11,0,3.0,single detached double detached,0,Single Family Detached,"Bungalow, Other",Single Family Detached,500,0.0
2025-07-02,Summer,20250703,Loose Area,315 Atlantic Avenue 606 Atlantic Avenue 422 Salter Street,249900.0,242500.0,0.97,50,0,3.0,"single detached single detached, rear drive parking pad",0,Single Family Detached,"Two Storey, One and a Half",Single Family Detached,1271,0.0
2025-07-02,Summer,20250561,Loose Area,663 Atlantic Avenue 588 Lansdowne Avenue 405 Andrews Street,254900.0,262000.0,1.03,8,0,3.0,single detached single detached parking pad,0,Single Family Detached,"Bungalow, One and a Half",Single Family Detached,744,0.0
2025-07-02,Summer,20250578,Loose Area,494 St John's Avenue 1057 Atlantic Avenue 619 Atlantic Avenue,229900.0,222000.0,0.97,7,0,2.0,"single detached, garage door double detached no garage, parking pad, rear",0,Single Family Detached,"Bungalow, Other",Single Family Detached,1050,0.0
2025-07-02,Summer,20250504,Loose Area,488 Bannerman Avenue 935 Polson Avenue 468 Dalton Street,329900.0,325000.0,0.99,11,0,3.0,parking pad rear drive access rear drive access,0,Single Family Detached,"Bungalow, Bi-Level",Single Family Detached,1078,0.0
2025-07-02,Summer,20250396,Loose Area,288 Polson Avenue 415 Minnigaffe Street 433 Mountain Avenue,289900.0,280000.0,0.97,6,0,4.0,"double detached, oversized rear drive access rear drive access",0,Single Family Detached,"Bungalow, Two Storey, Other",Single Family Detached,1254,0.0
2025-07-02,Summer,20250341,Loose Area,342 Church Avenue 400 Dalton Street 421 Dalton Street,69900.0,63000.0,0.9,44,0,3.0,"single detached single detached, garage door double detached",0,Single Family Detached,Bungalow,Single Family Detached,456,0.0
2025-07-02,Summer,20250307,Loose Area,400 Seymour Street 456 Monreith Street 1178 Atlantic Avenue,219900.0,195000.0,0.89,39,0,3.0,"rear drive access double detached, carport, single detached, oversized",0,Single Family Detached,"Bungalow, One and a Half, Other",Single Family Detached,1014,0.0
2025-07-02,Summer,20250196,Loose Area,1238 Troy Avenue 392 Seymour Street 255 Machray Avenue,329900.0,355000.0,1.08,7,0,3.0,"single detached, parking pad, parking pad, plug-in, rear drive double detached, garage door",0,Single Family Detached,"Bungalow, One and a Half",Single Family Detached,1022,0.0
2025-07-02,Summer,20250228,Loose Area,588 Machray Avenue 928 Bannerman Avenue 717 Atlantic Avenue,177000.0,150000.0,0.85,13,0,3.0,rear drive access single detached parking pad,0,Single Family Detached,"Bungalow, Two Storey, Other",Single Family Detached,1230,0.0
2025-07-02,Summer,20250104,Loose Area,459 Garlies Street 419 Aikins Street 534 Bannerman Avenue,249900.0,247500.0,0.99,6,0,3.0,"single detached front drive access no garage, parking pad, rear",0,Single Family Detached,"Bungalow, Two Storey, One and a Half",Single Family Detached,736,0.0
2025-07-02,Summer,20250059,Loose Area,569 Bannerman Avenue 321 St John's Avenue 386 Seymour Street,231900.0,217000.0,0.94,31,0,3.0,"single detached double detached, front drive single detached",0,Single Family Detached,"Bungalow, One and a Half, Other",Single Family Detached,1200,0.0
2025-07-02,Summer,20242842,Loose Area,324 Church Avenue 1167 Polson Avenue 558 Mountain Avenue,199900.0,257000.0,1.29,9,0,4.0,"parking pad single detached, rear drive carport, front & rear drive",0,Single Family Detached,"Bungalow, Two Storey",Single Family Detached,1026,0.0
2025-07-02,Summer,20242818,Loose Area,468 Cathedral Avenue 1096 Machray Avenue 1012 Bannerman Avenue,74900.0,38800.0,0.52,3,0,2.0,single detached single detached single detached,0,Single Family Detached,Bungalow,Single Family Detached,724,0.0
2025-07-02,Summer,20242801,Loose Area,284 Bannerman Avenue 283 Machray Avenue 621 St John's Avenue,244000.0,225000.0,0.92,55,0,2.0,"double detached single detached single detached, rear drive",0,Single Family Detached,"Bungalow, One and a Half",Single Family Detached,1047,0.0
2025-07-02,Summer,20242774,Loose Area,1197 Chamberlain Avenue 361 Machray Avenue 503 Cathedral Avenue,249900.0,245000.0,0.98,5,0,3.0,"single detached single detached, parking pad single detached, rear drive",0,Single Family Detached,Bungalow,Single Family Detached,1024,0.0
2025-07-02,Summer,20242641,Loose Area,822 Cathedral Avenue 515 Cathedral Avenue 473 Parr Street,289900.0,341000.0,1.18,9,0,2.0,"single detached single detached single detached, parking pad",0,Single Family Detached,Bungalow,Single Family Detached,941,0.0
2025-07-02,Summer,be7e4efda9,Loose Area,386 Cathedral Avenue 533 CHARLES Street 574 Cathedral Avenue,0.0,0.0,0.0,0,0,4.0,rear drive access parking pad single detached,0,Single Family Detached,"Bungalow, One and a Half, Bi-Level, Other",Single Family Detached,884,0.0
2025-07-02,Summer,20250286,Loose Area,0 SF Depth 0 SF 126 SF Site Influence Back Lane,179900.0,170000.0,0.94,54,0,1.0,none,Unknown,Single Family Detached,Other,Other,126,0.0
2025-07-02,Summer,20251378,Loose Area,726 Bannerman Avenue 227 Royal Avenue 287 Rupertsland Avenue,449900.0,442500.0,0.98,10,0,2.0,"rear drive access parking pad, rear drive access single detached, garage door",0,Single Family Detached,"Bungalow, Bi-Level",Single Family Detached,1200,0.0
2025-07-02,Summer,20251155,Loose Area,305 McAdam Avenue 169 St Anthony Avenue 614 Smithfield Avenue,399900.0,490000.0,1.23,8,0,2.0,"single detached, carport, front double detached single detached, rear drive",0,Single Family Detached,"Bungalow, Other",Single Family Detached,1218,0.0
2025-07-02,Summer,20251091,Loose Area,471 Inkster Boulevard W 236 Semple Avenue 476 St Anthony Avenue,339000.0,341000.0,1.01,7,0,4.0,"double detached, garage door double detached double detached",18,Single Family Detached,"Bungalow, Two Storey, One and a Half",Single Family Detached,1400,18.58
2025-07-02,Summer,20250948,Loose Area,488 Polson Avenue 279 Forrest Avenue 320 Inkster Boulevard,229900.0,220000.0,0.96,8,0,3.0,"double detached double detached, garage door rear drive access",0,Single Family Detached,"Bungalow, Two Storey, One and a Half, Other",Single Family Detached,692,0.0
2025-07-02,Summer,20251004,Loose Area,550 Lansdowne Avenue 169 Kilbride Avenue 4 Scotia Street,384900.0,427500.0,1.11,8,0,3.0,double detached rear drive access unpaved driveway,74,Single Family Detached,"Two Storey, One and a Half, Other",Single Family Detached,1632,74.32
2025-07-02,Summer,20250967,Loose Area,281 Leila Avenue 301 Royal Avenue 487 McAdam Avenue,229900.0,225000.0,0.98,7,0,2.0,"single detached, garage door rear drive access double detached",0,Single Family Detached,"Bungalow, Bi-Level, Other",Single Family Detached,848,0.0
2025-07-02,Summer,20250963,Loose Area,259 Belmont Avenue 230 Belmont Avenue 292 Scotia Street,289900.0,289000.0,1.0,7,0,3.0,"single detached parking pad, rear drive access parking pad",0,Single Family Detached,"Bungalow, Two Storey, One and a Half, Other",Single Family Detached,746,0.0
2025-07-02,Summer,20250877,Loose Area,270 Jefferson Avenue 219 St Anthony Avenue 227 Hartford Avenue,287900.0,325700.0,1.13,9,0,2.0,"single detached, parking pad, triple detached, garage door single detached",0,Single Family Detached,Bungalow,Single Family Detached,904,0.0
2025-07-02,Summer,a7b8e9ad46,Loose Area,430 Forrest Avenue 395 Inkster Boulevard 7 Luxton Avenue,0.0,0.0,0.0,0,0,2.0,"single detached, parking pad, single detached front drive access",0,Single Family Detached,Bungalow,Single Family Detached,1339,0.0
2025-07-02,Summer,20250838,Loose Area,37 SF 35 SF Depth 100 SF 0 SF Site Influence Paved Lane,399999.0,465000.0,1.16,7,0,1.0,none,Unknown,Single Family Detached,Other,Other,100,0.0
